,label,0,1,2,3,4
1063,tensor(0),tensor(0.9073),tensor(0.0903),tensor(0.0004),tensor(0.0019),tensor(0.0001)
1064,tensor(0),tensor(0.7685),tensor(0.2256),tensor(0.0049),tensor(0.0010),tensor(2.3455e-05)
1065,tensor(1),tensor(0.2442),tensor(0.6590),tensor(0.0924),tensor(0.0042),tensor(0.0002)
1066,tensor(0),tensor(0.4519),tensor(0.5324),tensor(0.0082),tensor(0.0073),tensor(0.0003)
1067,tensor(0),tensor(0.0162),tensor(0.8628),tensor(0.1084),tensor(0.0123),tensor(0.0003)
1068,tensor(0),tensor(0.7878),tensor(0.2103),tensor(0.0014),tensor(0.0005),tensor(0.0001)
1069,tensor(0),tensor(0.8247),tensor(0.1735),tensor(0.0009),tensor(0.0007),tensor(0.0002)
1070,tensor(0),tensor(0.6263),tensor(0.3650),tensor(0.0074),tensor(0.0003),tensor(0.0009)
1071,tensor(0),tensor(0.7827),tensor(0.2076),tensor(0.0090),tensor(0.0002),tensor(0.0005)
1072,tensor(0),tensor(0.8327),tensor(0.1662),tensor(0.0006),tensor(0.0005),tensor(4.9976e-05)
1073,tensor(0),tensor(0.7224),tensor(0.2727),tensor(0.0035),tensor(0.0014),tensor(1.9637e-05)
1074,tensor(0),tensor(0.6162),tensor(0.3784),tensor(0.0036),tensor(0.0013),tensor(0.0004)
1075,tensor(0),tensor(0.6321),tensor(0.3629),tensor(0.0017),tensor(0.0027),tensor(0.0006)
1076,tensor(0),tensor(0.7068),tensor(0.2889),tensor(0.0039),tensor(0.0002),tensor(0.0002)
1077,tensor(0),tensor(0.6906),tensor(0.2983),tensor(0.0104),tensor(0.0005),tensor(5.5529e-05)
1078,tensor(0),tensor(0.7445),tensor(0.2541),tensor(0.0013),tensor(8.9817e-05),tensor(2.6183e-06)
1079,tensor(0),tensor(0.7038),tensor(0.2907),tensor(0.0054),tensor(8.4949e-05),tensor(6.2886e-06)
1080,tensor(0),tensor(0.7861),tensor(0.2102),tensor(0.0010),tensor(0.0009),tensor(0.0018)
1081,tensor(0),tensor(0.3000),tensor(0.6060),tensor(0.0909),tensor(0.0026),tensor(0.0005)
1082,tensor(0),tensor(0.8197),tensor(0.1800),tensor(0.0002),tensor(6.9883e-05),tensor(2.9477e-05)
1083,tensor(1),tensor(0.8516),tensor(0.1480),tensor(0.0002),tensor(7.9570e-05),tensor(0.0001)
1084,tensor(0),tensor(0.8897),tensor(0.1054),tensor(0.0007),tensor(0.0037),tensor(0.0005)
1085,tensor(0),tensor(0.8749),tensor(0.1199),tensor(0.0009),tensor(0.0035),tensor(0.0008)
1086,tensor(0),tensor(0.8434),tensor(0.1518),tensor(0.0025),tensor(0.0015),tensor(0.0008)
1087,tensor(0),tensor(0.8444),tensor(0.1488),tensor(0.0048),tensor(0.0010),tensor(0.0010)
1088,tensor(0),tensor(0.7298),tensor(0.2637),tensor(0.0033),tensor(0.0031),tensor(0.0001)
1089,tensor(0),tensor(0.2494),tensor(0.7089),tensor(0.0412),tensor(0.0006),tensor(8.0708e-06)
1090,tensor(0),tensor(0.6367),tensor(0.3498),tensor(0.0112),tensor(0.0023),tensor(3.1666e-05)
1091,tensor(0),tensor(0.7233),tensor(0.2609),tensor(0.0131),tensor(0.0011),tensor(0.0015)
1092,tensor(0),tensor(0.7613),tensor(0.2333),tensor(0.0048),tensor(0.0005),tensor(7.3964e-05)
1093,tensor(0),tensor(0.7038),tensor(0.2670),tensor(0.0287),tensor(0.0002),tensor(0.0003)
1094,tensor(0),tensor(0.7849),tensor(0.2102),tensor(0.0044),tensor(4.7461e-05),tensor(0.0005)
1095,tensor(0),tensor(0.8296),tensor(0.1673),tensor(0.0014),tensor(0.0013),tensor(0.0003)
1096,tensor(0),tensor(0.8766),tensor(0.1178),tensor(0.0013),tensor(0.0032),tensor(0.0011)
1097,tensor(0),tensor(0.8803),tensor(0.1180),tensor(0.0004),tensor(0.0012),tensor(6.4395e-05)
1098,tensor(0),tensor(0.8351),tensor(0.1563),tensor(0.0035),tensor(0.0049),tensor(0.0002)
1099,tensor(0),tensor(0.7372),tensor(0.2549),tensor(0.0023),tensor(0.0050),tensor(0.0005)
1100,tensor(0),tensor(0.6160),tensor(0.3726),tensor(0.0057),tensor(0.0053),tensor(0.0004)
1101,tensor(0),tensor(0.7875),tensor(0.2118),tensor(0.0006),tensor(8.3158e-05),tensor(6.6313e-05)
1102,tensor(1),tensor(0.3086),tensor(0.6884),tensor(0.0029),tensor(0.0002),tensor(2.0602e-05)
1103,tensor(0),tensor(0.8665),tensor(0.1317),tensor(0.0014),tensor(0.0004),tensor(7.0290e-06)
1104,tensor(0),tensor(0.8453),tensor(0.1501),tensor(0.0035),tensor(0.0010),tensor(4.9470e-05)
1105,tensor(0),tensor(0.8431),tensor(0.1416),tensor(0.0123),tensor(0.0028),tensor(0.0003)
1106,tensor(0),tensor(0.5462),tensor(0.4090),tensor(0.0361),tensor(0.0068),tensor(0.0019)
1107,tensor(0),tensor(0.4153),tensor(0.5487),tensor(0.0352),tensor(0.0007),tensor(0.0002)
1108,tensor(0),tensor(0.6571),tensor(0.3251),tensor(0.0139),tensor(0.0038),tensor(7.6062e-05)
1109,tensor(0),tensor(0.7970),tensor(0.2021),tensor(0.0004),tensor(0.0003),tensor(0.0001)
1110,tensor(0),tensor(0.8193),tensor(0.1797),tensor(0.0006),tensor(0.0003),tensor(0.0002)
1111,tensor(0),tensor(0.5090),tensor(0.4746),tensor(0.0112),tensor(0.0041),tensor(0.0012)
1112,tensor(0),tensor(0.7842),tensor(0.2021),tensor(0.0085),tensor(0.0044),tensor(0.0007)
1113,tensor(0),tensor(0.6649),tensor(0.3189),tensor(0.0138),tensor(0.0020),tensor(0.0003)
1114,tensor(0),tensor(0.6664),tensor(0.3315),tensor(0.0017),tensor(0.0003),tensor(9.0009e-05)
1115,tensor(0),tensor(0.7824),tensor(0.2124),tensor(0.0041),tensor(0.0007),tensor(0.0004)
1116,tensor(0),tensor(0.6749),tensor(0.3216),tensor(0.0024),tensor(0.0009),tensor(0.0002)
1117,tensor(0),tensor(0.8401),tensor(0.1583),tensor(0.0005),tensor(0.0008),tensor(0.0003)
1118,tensor(0),tensor(0.6644),tensor(0.3337),tensor(0.0016),tensor(0.0003),tensor(8.1103e-05)
1119,tensor(0),tensor(0.7909),tensor(0.2073),tensor(0.0007),tensor(0.0010),tensor(0.0001)
1120,tensor(0),tensor(0.7800),tensor(0.2174),tensor(0.0009),tensor(0.0011),tensor(0.0005)
1121,tensor(0),tensor(0.8945),tensor(0.1043),tensor(0.0007),tensor(0.0005),tensor(3.5427e-05)
1122,tensor(0),tensor(0.8919),tensor(0.1057),tensor(0.0013),tensor(0.0009),tensor(0.0001)
1123,tensor(0),tensor(0.2729),tensor(0.6349),tensor(0.0898),tensor(0.0024),tensor(4.5484e-05)
1124,tensor(0),tensor(0.8288),tensor(0.1692),tensor(0.0016),tensor(0.0002),tensor(0.0002)
1125,tensor(0),tensor(0.7694),tensor(0.2102),tensor(0.0192),tensor(0.0007),tensor(0.0005)
1126,tensor(1),tensor(0.6749),tensor(0.2979),tensor(0.0244),tensor(0.0014),tensor(0.0015)
1127,tensor(0),tensor(0.7911),tensor(0.2008),tensor(0.0031),tensor(0.0049),tensor(7.9583e-05)
1128,tensor(0),tensor(0.7996),tensor(0.1896),tensor(0.0040),tensor(0.0063),tensor(0.0003)
1129,tensor(0),tensor(0.7796),tensor(0.2108),tensor(0.0073),tensor(0.0021),tensor(0.0003)
1130,tensor(1),tensor(0.8316),tensor(0.1639),tensor(0.0037),tensor(0.0008),tensor(0.0001)
1131,tensor(0),tensor(0.8467),tensor(0.1512),tensor(0.0015),tensor(0.0004),tensor(0.0001)
1132,tensor(0),tensor(0.7870),tensor(0.2080),tensor(0.0023),tensor(0.0024),tensor(0.0003)
1133,tensor(0),tensor(0.7926),tensor(0.1955),tensor(0.0102),tensor(0.0015),tensor(0.0003)
1134,tensor(0),tensor(0.7235),tensor(0.2440),tensor(0.0270),tensor(0.0039),tensor(0.0015)
1135,tensor(0),tensor(0.7859),tensor(0.2113),tensor(0.0017),tensor(0.0010),tensor(0.0001)
1136,tensor(0),tensor(0.4485),tensor(0.5166),tensor(0.0261),tensor(0.0079),tensor(0.0009)
1137,tensor(0),tensor(0.8116),tensor(0.1852),tensor(0.0023),tensor(0.0007),tensor(0.0003)
1138,tensor(0),tensor(0.6798),tensor(0.3138),tensor(0.0062),tensor(0.0001),tensor(0.0001)
1139,tensor(0),tensor(0.7746),tensor(0.2162),tensor(0.0074),tensor(0.0008),tensor(0.0009)
1140,tensor(0),tensor(0.8064),tensor(0.1895),tensor(0.0030),tensor(0.0007),tensor(0.0004)
1141,tensor(0),tensor(0.7686),tensor(0.2272),tensor(0.0037),tensor(0.0003),tensor(0.0001)
1142,tensor(0),tensor(0.6932),tensor(0.3036),tensor(0.0030),tensor(0.0003),tensor(5.1390e-05)
1143,tensor(0),tensor(0.7522),tensor(0.2315),tensor(0.0133),tensor(0.0019),tensor(0.0011)
1144,tensor(0),tensor(0.7511),tensor(0.2334),tensor(0.0117),tensor(0.0033),tensor(0.0005)
1145,tensor(0),tensor(0.8189),tensor(0.1799),tensor(0.0011),tensor(3.9844e-05),tensor(2.5023e-06)
1146,tensor(0),tensor(0.7613),tensor(0.2374),tensor(0.0013),tensor(4.1947e-05),tensor(1.0662e-05)
1147,tensor(0),tensor(0.7727),tensor(0.2077),tensor(0.0093),tensor(0.0087),tensor(0.0017)
1148,tensor(0),tensor(0.6759),tensor(0.2920),tensor(0.0234),tensor(0.0068),tensor(0.0019)
1149,tensor(0),tensor(0.8338),tensor(0.1586),tensor(0.0076),tensor(6.3716e-05),tensor(1.6732e-05)
1150,tensor(0),tensor(0.7603),tensor(0.2191),tensor(0.0205),tensor(5.5752e-05),tensor(5.4088e-05)
1151,tensor(0),tensor(0.7051),tensor(0.2862),tensor(0.0085),tensor(0.0002),tensor(3.6432e-05)
1152,tensor(0),tensor(0.7899),tensor(0.2019),tensor(0.0080),tensor(6.7515e-05),tensor(0.0001)
1153,tensor(0),tensor(0.5130),tensor(0.4866),tensor(0.0004),tensor(2.7387e-05),tensor(8.1684e-06)
1154,tensor(1),tensor(0.7041),tensor(0.2899),tensor(0.0057),tensor(0.0002),tensor(5.8358e-05)
1155,tensor(0),tensor(0.7694),tensor(0.2301),tensor(0.0004),tensor(7.9951e-05),tensor(3.0406e-05)
1156,tensor(0),tensor(0.7643),tensor(0.2348),tensor(0.0007),tensor(0.0001),tensor(7.9778e-05)
1157,tensor(0),tensor(0.8019),tensor(0.1969),tensor(0.0007),tensor(0.0003),tensor(0.0002)
1158,tensor(0),tensor(0.8509),tensor(0.1485),tensor(0.0004),tensor(0.0001),tensor(6.3692e-05)
1159,tensor(0),tensor(0.8178),tensor(0.1813),tensor(0.0007),tensor(0.0002),tensor(6.2492e-05)
1160,tensor(1),tensor(0.6894),tensor(0.3044),tensor(0.0048),tensor(0.0012),tensor(0.0002)
1161,tensor(0),tensor(0.8255),tensor(0.1727),tensor(0.0012),tensor(0.0005),tensor(0.0002)
1162,tensor(0),tensor(0.7841),tensor(0.2147),tensor(0.0007),tensor(0.0002),tensor(0.0002)
1163,tensor(0),tensor(0.8327),tensor(0.1598),tensor(0.0020),tensor(0.0047),tensor(0.0008)
1164,tensor(0),tensor(0.8651),tensor(0.1279),tensor(0.0005),tensor(0.0056),tensor(0.0008)
1165,tensor(0),tensor(0.7833),tensor(0.2095),tensor(0.0016),tensor(0.0044),tensor(0.0011)
1166,tensor(0),tensor(0.8068),tensor(0.1895),tensor(0.0009),tensor(0.0017),tensor(0.0011)
1167,tensor(0),tensor(0.6003),tensor(0.3967),tensor(0.0026),tensor(0.0004),tensor(3.0022e-05)
1168,tensor(1),tensor(0.2213),tensor(0.7482),tensor(0.0296),tensor(0.0008),tensor(1.7558e-05)
1169,tensor(0),tensor(0.7926),tensor(0.2051),tensor(0.0021),tensor(0.0002),tensor(1.6544e-05)
1170,tensor(0),tensor(0.7781),tensor(0.2187),tensor(0.0027),tensor(0.0003),tensor(0.0001)
1171,tensor(0),tensor(0.8785),tensor(0.1187),tensor(0.0004),tensor(0.0021),tensor(0.0002)
1172,tensor(0),tensor(0.7949),tensor(0.2021),tensor(0.0007),tensor(0.0022),tensor(0.0001)
1173,tensor(0),tensor(0.7044),tensor(0.2951),tensor(0.0004),tensor(0.0001),tensor(1.9402e-05)
1174,tensor(0),tensor(0.8279),tensor(0.1699),tensor(0.0011),tensor(0.0006),tensor(0.0005)
1175,tensor(0),tensor(0.6777),tensor(0.3209),tensor(0.0011),tensor(0.0001),tensor(5.9924e-05)
1176,tensor(1),tensor(0.0030),tensor(0.8764),tensor(0.1195),tensor(0.0008),tensor(0.0003)
1177,tensor(0),tensor(0.7579),tensor(0.2406),tensor(0.0011),tensor(0.0003),tensor(0.0001)
1178,tensor(0),tensor(0.8150),tensor(0.1832),tensor(0.0012),tensor(0.0006),tensor(8.5065e-05)
1179,tensor(0),tensor(0.8119),tensor(0.1416),tensor(0.0461),tensor(0.0003),tensor(3.9262e-05)
1180,tensor(0),tensor(0.8443),tensor(0.1287),tensor(0.0268),tensor(9.4258e-05),tensor(3.3637e-05)
1181,tensor(0),tensor(0.8200),tensor(0.1788),tensor(0.0007),tensor(0.0004),tensor(0.0001)
1182,tensor(0),tensor(0.8062),tensor(0.1893),tensor(0.0036),tensor(0.0009),tensor(7.1534e-05)
1183,tensor(0),tensor(0.2027),tensor(0.6804),tensor(0.1111),tensor(0.0058),tensor(2.9263e-05)
1184,tensor(0),tensor(0.7685),tensor(0.2280),tensor(0.0032),tensor(0.0003),tensor(2.8894e-05)
1185,tensor(0),tensor(0.7430),tensor(0.2530),tensor(0.0038),tensor(0.0002),tensor(1.6867e-05)
1186,tensor(0),tensor(0.5650),tensor(0.4188),tensor(0.0147),tensor(0.0012),tensor(0.0003)
1187,tensor(0),tensor(0.8166),tensor(0.1810),tensor(0.0009),tensor(0.0015),tensor(4.6047e-05)
1188,tensor(0),tensor(0.5353),tensor(0.4517),tensor(0.0046),tensor(0.0084),tensor(4.0573e-05)
1189,tensor(0),tensor(0.7939),tensor(0.2032),tensor(0.0019),tensor(0.0006),tensor(0.0004)
1190,tensor(0),tensor(0.7205),tensor(0.2756),tensor(0.0032),tensor(0.0003),tensor(0.0003)
1191,tensor(0),tensor(0.5439),tensor(0.4525),tensor(0.0032),tensor(0.0001),tensor(0.0003)
1192,tensor(0),tensor(0.7288),tensor(0.2699),tensor(0.0008),tensor(0.0002),tensor(0.0003)
1193,tensor(0),tensor(0.5863),tensor(0.4102),tensor(0.0029),tensor(0.0006),tensor(3.8483e-06)
1194,tensor(0),tensor(0.6343),tensor(0.3628),tensor(0.0027),tensor(0.0002),tensor(7.5978e-06)
1195,tensor(0),tensor(0.7685),tensor(0.2305),tensor(0.0007),tensor(0.0003),tensor(1.2756e-05)
1196,tensor(0),tensor(0.7733),tensor(0.2257),tensor(0.0009),tensor(0.0001),tensor(8.5060e-06)
1197,tensor(0),tensor(0.7402),tensor(0.2159),tensor(0.0421),tensor(0.0018),tensor(1.0668e-05)
1198,tensor(0),tensor(0.6161),tensor(0.2894),tensor(0.0891),tensor(0.0053),tensor(0.0002)
1199,tensor(0),tensor(0.7710),tensor(0.2244),tensor(0.0037),tensor(0.0008),tensor(7.9980e-05)
1200,tensor(0),tensor(0.8145),tensor(0.1829),tensor(0.0018),tensor(0.0007),tensor(0.0002)
1201,tensor(0),tensor(0.7698),tensor(0.2052),tensor(0.0206),tensor(0.0043),tensor(0.0002)
1202,tensor(0),tensor(0.6163),tensor(0.3687),tensor(0.0126),tensor(0.0023),tensor(0.0001)
1203,tensor(0),tensor(0.5562),tensor(0.4325),tensor(0.0110),tensor(0.0002),tensor(3.2856e-05)
1204,tensor(0),tensor(0.6898),tensor(0.2956),tensor(0.0034),tensor(0.0111),tensor(0.0001)
1205,tensor(0),tensor(0.8312),tensor(0.1612),tensor(0.0072),tensor(0.0004),tensor(1.1396e-05)
1206,tensor(0),tensor(0.6971),tensor(0.2897),tensor(0.0125),tensor(0.0006),tensor(2.3199e-05)
1207,tensor(0),tensor(0.8006),tensor(0.1983),tensor(0.0007),tensor(0.0002),tensor(0.0002)
1208,tensor(0),tensor(0.7007),tensor(0.2877),tensor(0.0105),tensor(0.0004),tensor(0.0007)
1209,tensor(0),tensor(0.7412),tensor(0.2548),tensor(0.0026),tensor(0.0012),tensor(9.2732e-05)
1210,tensor(0),tensor(0.7514),tensor(0.2470),tensor(0.0013),tensor(0.0003),tensor(1.5143e-05)
1211,tensor(0),tensor(0.8105),tensor(0.1845),tensor(0.0049),tensor(5.4948e-05),tensor(2.9845e-05)
1212,tensor(0),tensor(0.6949),tensor(0.2924),tensor(0.0125),tensor(0.0001),tensor(7.3663e-05)
1213,tensor(0),tensor(0.7093),tensor(0.2868),tensor(0.0019),tensor(0.0020),tensor(4.4954e-05)
1214,tensor(0),tensor(0.7155),tensor(0.2812),tensor(0.0021),tensor(0.0011),tensor(8.3428e-05)
1215,tensor(0),tensor(0.8271),tensor(0.1687),tensor(0.0021),tensor(0.0019),tensor(0.0002)
1216,tensor(0),tensor(0.8473),tensor(0.1423),tensor(0.0085),tensor(0.0018),tensor(0.0001)
1217,tensor(0),tensor(0.8365),tensor(0.1631),tensor(0.0003),tensor(5.6393e-05),tensor(4.7139e-07)
1218,tensor(1),tensor(0.2287),tensor(0.7477),tensor(0.0234),tensor(0.0003),tensor(1.8563e-06)
1219,tensor(0),tensor(0.8310),tensor(0.1597),tensor(0.0081),tensor(0.0007),tensor(0.0006)
1220,tensor(0),tensor(0.6095),tensor(0.3410),tensor(0.0488),tensor(0.0006),tensor(0.0001)
1221,tensor(0),tensor(0.7570),tensor(0.2419),tensor(0.0009),tensor(0.0002),tensor(5.3201e-05)
1222,tensor(0),tensor(0.6911),tensor(0.3074),tensor(0.0014),tensor(0.0002),tensor(3.6510e-05)
1223,tensor(0),tensor(0.8035),tensor(0.1916),tensor(0.0045),tensor(0.0004),tensor(7.7477e-07)
1224,tensor(0),tensor(0.7659),tensor(0.2304),tensor(0.0033),tensor(0.0004),tensor(1.8115e-06)
1225,tensor(0),tensor(0.6690),tensor(0.3191),tensor(0.0113),tensor(0.0006),tensor(7.6264e-05)
1226,tensor(0),tensor(0.7310),tensor(0.2597),tensor(0.0078),tensor(0.0013),tensor(0.0002)
1227,tensor(0),tensor(0.8019),tensor(0.1977),tensor(0.0004),tensor(4.3634e-05),tensor(3.1396e-07)
1228,tensor(0),tensor(0.7883),tensor(0.2111),tensor(0.0005),tensor(0.0001),tensor(4.5793e-07)
1229,tensor(0),tensor(0.8968),tensor(0.0924),tensor(0.0015),tensor(0.0061),tensor(0.0032)
1230,tensor(0),tensor(0.8704),tensor(0.1204),tensor(0.0021),tensor(0.0055),tensor(0.0015)
1231,tensor(0),tensor(0.8799),tensor(0.1113),tensor(0.0030),tensor(0.0038),tensor(0.0019)
1232,tensor(0),tensor(0.7798),tensor(0.2134),tensor(0.0050),tensor(0.0016),tensor(0.0002)
1233,tensor(0),tensor(0.7448),tensor(0.2513),tensor(0.0037),tensor(9.1659e-05),tensor(6.8718e-06)
1234,tensor(0),tensor(0.7371),tensor(0.2581),tensor(0.0045),tensor(0.0003),tensor(1.4804e-05)
1235,tensor(0),tensor(0.7673),tensor(0.2275),tensor(0.0024),tensor(0.0023),tensor(0.0005)
1236,tensor(1),tensor(0.8464),tensor(0.1511),tensor(0.0018),tensor(0.0003),tensor(0.0004)
1237,tensor(0),tensor(0.7988),tensor(0.1959),tensor(0.0050),tensor(0.0003),tensor(2.1682e-05)
1238,tensor(0),tensor(0.7877),tensor(0.2075),tensor(0.0039),tensor(0.0005),tensor(0.0004)
1239,tensor(0),tensor(0.7456),tensor(0.2527),tensor(0.0016),tensor(0.0002),tensor(1.2116e-05)
1240,tensor(0),tensor(0.5462),tensor(0.4507),tensor(0.0029),tensor(0.0001),tensor(2.9783e-05)
1241,tensor(0),tensor(0.6531),tensor(0.3435),tensor(0.0033),tensor(9.2603e-05),tensor(7.2617e-07)
1242,tensor(2),tensor(7.8452e-05),tensor(0.0005),tensor(0.7672),tensor(0.2311),tensor(0.0011)
1243,tensor(0),tensor(0.8320),tensor(0.1674),tensor(0.0005),tensor(6.8121e-05),tensor(3.3470e-05)
1244,tensor(0),tensor(0.7793),tensor(0.2180),tensor(0.0023),tensor(0.0002),tensor(0.0001)
1245,tensor(0),tensor(0.8173),tensor(0.1794),tensor(0.0019),tensor(0.0013),tensor(6.6351e-05)
1246,tensor(0),tensor(0.7798),tensor(0.2155),tensor(0.0036),tensor(0.0011),tensor(4.5269e-05)
1247,tensor(0),tensor(0.8378),tensor(0.1587),tensor(0.0031),tensor(0.0003),tensor(0.0001)
1248,tensor(0),tensor(0.5884),tensor(0.3953),tensor(0.0148),tensor(0.0012),tensor(0.0003)
1249,tensor(0),tensor(0.6869),tensor(0.3107),tensor(0.0021),tensor(0.0002),tensor(1.3662e-06)
1250,tensor(0),tensor(0.7940),tensor(0.1966),tensor(0.0075),tensor(0.0018),tensor(6.2935e-05)
1251,tensor(0),tensor(0.6070),tensor(0.3851),tensor(0.0075),tensor(0.0003),tensor(4.6121e-06)
1252,tensor(0),tensor(0.6447),tensor(0.3527),tensor(0.0025),tensor(7.2064e-05),tensor(4.0422e-06)
1253,tensor(0),tensor(0.7916),tensor(0.2013),tensor(0.0042),tensor(0.0026),tensor(0.0003)
1254,tensor(0),tensor(0.7149),tensor(0.2763),tensor(0.0062),tensor(0.0025),tensor(7.3507e-05)
1255,tensor(0),tensor(0.7287),tensor(0.2677),tensor(0.0023),tensor(0.0013),tensor(2.2069e-05)
1256,tensor(0),tensor(0.7150),tensor(0.2810),tensor(0.0034),tensor(0.0006),tensor(1.7686e-05)
1257,tensor(0),tensor(0.8552),tensor(0.1441),tensor(0.0002),tensor(0.0002),tensor(0.0003)
1258,tensor(0),tensor(0.7916),tensor(0.2077),tensor(0.0004),tensor(0.0002),tensor(0.0001)
1259,tensor(0),tensor(0.8001),tensor(0.1965),tensor(0.0007),tensor(0.0021),tensor(0.0006)
1260,tensor(0),tensor(0.7930),tensor(0.2017),tensor(0.0012),tensor(0.0037),tensor(0.0004)
1261,tensor(0),tensor(0.7234),tensor(0.2606),tensor(0.0133),tensor(0.0022),tensor(0.0005)
1262,tensor(0),tensor(0.6932),tensor(0.2565),tensor(0.0440),tensor(0.0059),tensor(0.0004)
1263,tensor(0),tensor(0.7951),tensor(0.2033),tensor(0.0012),tensor(0.0002),tensor(0.0001)
1264,tensor(1),tensor(0.7879),tensor(0.2064),tensor(0.0045),tensor(0.0006),tensor(0.0005)
1265,tensor(0),tensor(0.7727),tensor(0.2241),tensor(0.0029),tensor(0.0003),tensor(5.6291e-05)
1266,tensor(0),tensor(0.6985),tensor(0.2941),tensor(0.0069),tensor(0.0005),tensor(5.5693e-05)
1267,tensor(0),tensor(0.8680),tensor(0.1149),tensor(0.0011),tensor(0.0121),tensor(0.0040)
1268,tensor(0),tensor(0.7765),tensor(0.2160),tensor(0.0015),tensor(0.0050),tensor(0.0010)
1269,tensor(0),tensor(0.8501),tensor(0.1492),tensor(0.0003),tensor(0.0003),tensor(4.7713e-05)
1270,tensor(0),tensor(0.7570),tensor(0.2393),tensor(0.0030),tensor(0.0007),tensor(7.5775e-05)
1271,tensor(0),tensor(0.7330),tensor(0.2425),tensor(0.0191),tensor(0.0039),tensor(0.0015)
1272,tensor(0),tensor(0.7346),tensor(0.2620),tensor(0.0023),tensor(0.0005),tensor(0.0006)
1273,tensor(0),tensor(0.7862),tensor(0.2125),tensor(0.0011),tensor(0.0001),tensor(8.5731e-05)
1274,tensor(0),tensor(0.7092),tensor(0.2891),tensor(0.0015),tensor(0.0001),tensor(2.6715e-05)
1275,tensor(0),tensor(0.6741),tensor(0.3218),tensor(0.0028),tensor(0.0011),tensor(0.0001)
1276,tensor(0),tensor(0.2976),tensor(0.6744),tensor(0.0261),tensor(0.0017),tensor(0.0002)
1277,tensor(0),tensor(0.7687),tensor(0.2309),tensor(0.0002),tensor(9.9897e-05),tensor(3.9173e-05)
1278,tensor(0),tensor(0.7271),tensor(0.2716),tensor(0.0009),tensor(0.0004),tensor(1.0085e-05)
1279,tensor(0),tensor(0.5296),tensor(0.4564),tensor(0.0119),tensor(0.0019),tensor(0.0003)
1280,tensor(0),tensor(0.8195),tensor(0.1767),tensor(0.0017),tensor(0.0018),tensor(0.0002)
1281,tensor(0),tensor(0.7131),tensor(0.2799),tensor(0.0037),tensor(0.0033),tensor(3.8172e-05)
1282,tensor(0),tensor(0.6371),tensor(0.3578),tensor(0.0040),tensor(0.0010),tensor(3.7281e-05)
1283,tensor(0),tensor(0.6981),tensor(0.2770),tensor(0.0241),tensor(0.0007),tensor(0.0001)
1284,tensor(0),tensor(0.6993),tensor(0.2722),tensor(0.0221),tensor(0.0035),tensor(0.0029)
1285,tensor(0),tensor(0.8304),tensor(0.1683),tensor(0.0010),tensor(0.0002),tensor(6.9173e-05)
1286,tensor(0),tensor(0.7559),tensor(0.2288),tensor(0.0123),tensor(0.0016),tensor(0.0015)
1287,tensor(0),tensor(0.7334),tensor(0.2650),tensor(0.0011),tensor(0.0005),tensor(9.3414e-06)
1288,tensor(0),tensor(0.7487),tensor(0.2425),tensor(0.0055),tensor(0.0024),tensor(0.0009)
1289,tensor(0),tensor(0.6917),tensor(0.2967),tensor(0.0041),tensor(0.0072),tensor(0.0002)
1290,tensor(0),tensor(0.6861),tensor(0.3125),tensor(0.0011),tensor(0.0003),tensor(8.0933e-05)
1291,tensor(0),tensor(0.8524),tensor(0.1449),tensor(0.0008),tensor(0.0018),tensor(0.0002)
1292,tensor(0),tensor(0.8736),tensor(0.1234),tensor(0.0003),tensor(0.0025),tensor(0.0001)
1293,tensor(0),tensor(0.7804),tensor(0.1922),tensor(0.0037),tensor(0.0195),tensor(0.0042)
1294,tensor(0),tensor(0.8144),tensor(0.1705),tensor(0.0038),tensor(0.0107),tensor(0.0006)
1295,tensor(0),tensor(0.7196),tensor(0.2771),tensor(0.0021),tensor(0.0011),tensor(5.6471e-05)
1296,tensor(0),tensor(0.8622),tensor(0.1351),tensor(0.0007),tensor(0.0018),tensor(0.0002)
1297,tensor(0),tensor(0.6949),tensor(0.3041),tensor(0.0008),tensor(0.0001),tensor(5.2987e-05)
1298,tensor(0),tensor(0.7286),tensor(0.2707),tensor(0.0006),tensor(2.3148e-05),tensor(2.5348e-05)
1299,tensor(0),tensor(0.7950),tensor(0.2016),tensor(0.0013),tensor(0.0020),tensor(0.0002)
1300,tensor(0),tensor(0.7797),tensor(0.2173),tensor(0.0014),tensor(0.0012),tensor(0.0005)
1301,tensor(0),tensor(0.8210),tensor(0.1774),tensor(0.0011),tensor(0.0004),tensor(0.0001)
1302,tensor(0),tensor(0.8428),tensor(0.1551),tensor(0.0015),tensor(0.0003),tensor(0.0003)
1303,tensor(0),tensor(0.8046),tensor(0.1940),tensor(0.0012),tensor(0.0002),tensor(1.9963e-05)
1304,tensor(0),tensor(0.7682),tensor(0.2259),tensor(0.0057),tensor(9.0422e-05),tensor(6.7058e-05)
1305,tensor(0),tensor(0.7933),tensor(0.2040),tensor(0.0024),tensor(0.0002),tensor(1.9094e-05)
1306,tensor(0),tensor(0.7956),tensor(0.2028),tensor(0.0015),tensor(4.4942e-05),tensor(2.3532e-05)
1307,tensor(0),tensor(0.7975),tensor(0.2003),tensor(0.0014),tensor(0.0005),tensor(0.0003)
1308,tensor(0),tensor(0.7601),tensor(0.2387),tensor(0.0007),tensor(0.0004),tensor(4.7171e-05)
1309,tensor(0),tensor(0.7051),tensor(0.2885),tensor(0.0054),tensor(0.0009),tensor(0.0002)
